VisitId,Sequence,PersonId,PersonType,LocationId,LocationLevel,StartTime,EndTime
4036,4036,348,0,29,7,2020-07-08T10:17:48,2020-07-08T16:15:01
4037,4037,255,1,84,7,2020-07-05T07:17:59,2020-07-05T23:34:18
4038,4038,23,0,63,7,2020-06-18T11:07:46,2020-06-19T06:19:56
4039,4039,97,1,37,7,2020-07-02T05:59:25,2020-07-03T02:22:43
4040,4040,240,0,97,7,2020-07-05T21:04:46,2020-07-06T19:13:38
4041,4041,222,0,56,7,2020-07-06T02:48:23,2020-07-06T04:46:10
4042,4042,383,0,92,7,2020-06-28T11:57:25,2020-06-29T07:16:17
4043,4043,484,1,49,7,2020-06-18T19:52:19,2020-06-19T01:08:22
4044,4044,3,0,16,7,2020-06-19T13:57:44,2020-06-20T10:41:32
4045,4045,32,0,68,7,2020-06-16T23:50:49,2020-06-17T03:25:32
4046,4046,307,0,87,7,2020-06-29T06:07:34,2020-06-30T00:52:01
4047,4047,448,0,71,7,2020-06-22T00:11:52,2020-06-22T01:05:16
4048,4048,165,1,93,7,2020-06-18T12:02:46,2020-06-19T10:36:32
4049,4049,320,1,5,7,2020-06-22T12:27:16,2020-06-23T11:10:43
4050,4050,352,0,78,7,2020-06-25T14:20:57,2020-06-25T21:20:47
4051,4051,452,1,66,7,2020-06-10T01:13:58,2020-06-11T00:15:32
4052,4052,87,1,53,7,2020-06-17T15:09:57,2020-06-17T16:50:14
4053,4053,163,1,79,7,2020-07-01T03:51:10,2020-07-01T05:22:14
4054,4054,237,0,58,7,2020-07-04T01:06:52,2020-07-04T23:56:04
4055,4055,135,1,55,7,2020-06-09T00:06:22,2020-06-09T22:55:43
4056,4056,72,1,4,7,2020-06-17T10:42:43,2020-06-18T01:03:30
4057,4057,193,0,57,7,2020-06-13T10:12:46,2020-06-13T17:48:29
4058,4058,276,1,71,7,2020-06-22T06:33:48,2020-06-22T16:21:05
4059,4059,297,1,64,7,2020-06-13T09:12:20,2020-06-13T23:21:58
4060,4060,279,1,1,7,2020-06-17T04:46:12,2020-06-17T05:40:21
4061,4061,318,0,71,7,2020-06-10T06:44:04,2020-06-10T13:42:18
4062,4062,111,0,67,7,2020-06-16T04:15:05,2020-06-16T19:03:12
4063,4063,73,0,35,7,2020-06-15T10:18:28,2020-06-15T16:56:57
4064,4064,138,1,82,7,2020-06-30T07:30:37,2020-07-01T02:08:58
4065,4065,200,0,99,7,2020-06-27T15:51:09,2020-06-27T23:12:32
4066,4066,160,1,22,7,2020-07-03T20:03:12,2020-07-04T15:30:46
4067,4067,256,0,69,7,2020-07-08T01:39:47,2020-07-08T03:33:54
4068,4068,64,1,27,7,2020-06-10T06:21:14,2020-06-10T21:50:14
4069,4069,161,0,99,7,2020-06-22T20:38:16,2020-06-23T12:49:58
4070,4070,256,1,56,7,2020-06-08T23:56:12,2020-06-09T08:08:34
4071,4071,21,1,28,7,2020-07-07T12:23:38,2020-07-07T18:53:40
4072,4072,497,0,81,7,2020-06-29T03:46:52,2020-06-29T20:17:43
4073,4073,313,1,17,7,2020-07-07T11:28:59,2020-07-08T04:32:29
4074,4074,430,0,96,7,2020-06-23T06:32:29,2020-06-24T05:15:51
4075,4075,492,0,55,7,2020-07-08T15:28:25,2020-07-09T11:20:48
4076,4076,84,1,9,7,2020-06-24T15:43:21,2020-06-24T17:45:49
4077,4077,132,1,55,7,2020-06-17T08:56:50,2020-06-17T10:09:14
4078,4078,28,1,41,7,2020-06-08T20:27:38,2020-06-08T21:48:21
4079,4079,298,0,49,7,2020-06-22T21:11:25,2020-06-23T04:05:18
4080,4080,144,0,24,7,2020-06-27T01:19:14,2020-06-27T23:25:01
4081,4081,263,0,79,7,2020-06-14T18:08:22,2020-06-15T00:09:36
4082,4082,448,1,73,7,2020-06-18T09:49:39,2020-06-18T21:14:14
4083,4083,360,1,30,7,2020-07-04T09:24:21,2020-07-04T18:46:47
4084,4084,66,0,35,7,2020-07-06T01:25:43,2020-07-06T11:36:43
4085,4085,143,1,83,7,2020-06-18T04:19:02,2020-06-18T16:57:14
4086,4086,197,0,44,7,2020-06-20T19:16:53,2020-06-20T22:30:47
4087,4087,246,1,6,7,2020-06-25T17:04:14,2020-06-26T14:17:54
4088,4088,231,0,51,7,2020-06-24T05:33:06,2020-06-24T14:22:33
4089,4089,4,0,88,7,2020-06-13T15:22:29,2020-06-14T08:55:16
4090,4090,239,1,84,7,2020-06-25T08:35:10,2020-06-25T23:37:24
4091,4091,467,1,86,7,2020-06-17T21:20:28,2020-06-18T13:54:44
4092,4092,222,0,7,7,2020-06-09T05:01:17,2020-06-09T17:55:53
4093,4093,47,0,56,7,2020-06-29T10:41:34,2020-06-29T19:44:15
4094,4094,135,1,69,7,2020-06-15T18:08:45,2020-06-16T16:37:32
4095,4095,56,1,10,7,2020-06-20T08:18:48,2020-06-20T18:01:40
4096,4096,206,0,78,7,2020-06-11T12:01:50,2020-06-12T02:06:10
4097,4097,427,0,92,7,2020-06-22T19:19:34,2020-06-23T08:38:54
4098,4098,423,1,42,7,2020-06-15T01:21:58,2020-06-15T03:50:31
4099,4099,222,0,33,7,2020-06-13T08:46:01,2020-06-14T02:48:47
4100,4100,154,1,88,7,2020-07-03T01:44:26,2020-07-03T03:59:30
4101,4101,354,1,16,7,2020-06-22T07:47:24,2020-06-22T10:26:14
4102,4102,391,1,38,7,2020-06-20T22:16:24,2020-06-21T11:11:43
4103,4103,251,1,20,7,2020-06-18T03:28:24,2020-06-18T07:40:12
4104,4104,395,0,34,7,2020-06-24T00:00:35,2020-06-24T09:21:44
4105,4105,353,1,75,7,2020-06-29T16:43:32,2020-06-30T00:11:42
4106,4106,462,1,79,7,2020-06-16T23:00:54,2020-06-17T08:27:23
4107,4107,199,0,29,7,2020-06-30T19:31:04,2020-07-01T00:41:48
4108,4108,406,1,25,7,2020-06-26T04:22:41,2020-06-26T16:42:58
4109,4109,296,1,100,7,2020-06-22T22:30:02,2020-06-23T11:56:19
4110,4110,304,0,86,7,2020-06-26T19:49:28,2020-06-27T11:28:37
4111,4111,169,1,50,7,2020-07-03T15:43:55,2020-07-04T08:57:39
4112,4112,224,1,22,7,2020-07-01T10:46:37,2020-07-02T04:05:29
4113,4113,478,1,32,7,2020-06-16T10:19:09,2020-06-16T19:32:29
4114,4114,475,1,7,7,2020-06-17T03:44:42,2020-06-17T18:16:06
4115,4115,264,0,45,7,2020-07-06T01:43:50,2020-07-06T05:33:55
4116,4116,448,1,80,7,2020-06-21T11:01:24,2020-06-21T13:09:33
4117,4117,469,1,78,7,2020-07-01T21:41:48,2020-07-01T23:21:33
4118,4118,483,0,59,7,2020-06-13T03:52:10,2020-06-14T03:05:40
4119,4119,490,0,101,7,2020-07-05T11:12:07,2020-07-06T02:10:17
4120,4120,430,1,11,7,2020-07-03T10:29:12,2020-07-03T13:14:54
4121,4121,54,1,36,7,2020-07-04T05:10:12,2020-07-05T00:21:51
4122,4122,486,0,76,7,2020-06-17T12:03:36,2020-06-17T16:32:14
4123,4123,28,1,25,7,2020-06-28T07:59:16,2020-06-29T07:48:28
4124,4124,482,1,13,7,2020-06-25T03:24:39,2020-06-25T19:27:44
4125,4125,415,1,36,7,2020-06-21T10:53:49,2020-06-21T13:30:53
4126,4126,76,1,85,7,2020-06-26T09:04:42,2020-06-26T18:47:33
4127,4127,428,1,72,7,2020-06-16T07:09:00,2020-06-17T06:28:17
4128,4128,227,0,76,7,2020-07-06T11:12:12,2020-07-06T18:06:39
4129,4129,234,1,27,7,2020-06-09T11:18:31,2020-06-10T05:30:44
4130,4130,105,1,68,7,2020-06-14T12:45:42,2020-06-14T16:15:08
4131,4131,334,0,69,7,2020-07-01T18:36:40,2020-07-02T05:11:29
4132,4132,106,0,16,7,2020-06-16T16:35:27,2020-06-17T07:13:30
4133,4133,108,0,26,7,2020-06-18T09:16:07,2020-06-19T07:01:07
4134,4134,383,0,87,7,2020-06-12T17:20:53,2020-06-12T17:43:05
4135,4135,342,1,100,7,2020-06-09T04:06:20,2020-06-09T14:54:33
4136,4136,500,0,38,7,2020-06-15T17:52:43,2020-06-16T09:57:26
4137,4137,110,0,97,7,2020-07-08T00:12:01,2020-07-08T13:49:59
4138,4138,245,1,75,7,2020-06-17T05:15:18,2020-06-17T20:24:15
4139,4139,102,1,93,7,2020-06-29T07:04:51,2020-06-30T04:41:09
4140,4140,474,1,4,7,2020-07-04T18:38:17,2020-07-05T16:14:09
4141,4141,462,1,69,7,2020-07-04T09:25:45,2020-07-05T07:26:29
4142,4142,2,1,88,7,2020-06-28T00:35:24,2020-06-28T13:09:47
4143,4143,165,0,101,7,2020-06-30T17:49:50,2020-07-01T07:26:18
4144,4144,253,0,69,7,2020-06-10T22:58:28,2020-06-11T21:04:26
4145,4145,112,1,46,7,2020-07-03T22:30:05,2020-07-04T20:46:49
4146,4146,144,0,46,7,2020-06-08T21:22:09,2020-06-09T21:11:10
4147,4147,462,1,82,7,2020-07-03T12:32:43,2020-07-04T04:33:15
4148,4148,241,0,74,7,2020-06-14T17:07:27,2020-06-15T08:29:17
4149,4149,71,0,17,7,2020-06-13T12:31:18,2020-06-13T17:58:36
4150,4150,309,0,7,7,2020-06-22T14:53:26,2020-06-23T08:42:35
4151,4151,145,0,34,7,2020-07-04T03:06:40,2020-07-04T17:26:00
4152,4152,151,0,52,7,2020-07-06T12:27:32,2020-07-07T06:01:20
4153,4153,67,0,28,7,2020-06-27T04:34:08,2020-06-27T23:14:40
4154,4154,42,0,92,7,2020-06-20T19:54:56,2020-06-21T12:04:01
4155,4155,266,1,40,7,2020-07-03T14:23:19,2020-07-04T10:09:04
4156,4156,185,0,32,7,2020-07-06T23:03:46,2020-07-07T06:25:50
4157,4157,65,0,96,7,2020-06-12T19:01:41,2020-06-13T00:02:45
4158,4158,202,0,46,7,2020-07-01T02:16:15,2020-07-01T10:42:55
4159,4159,50,0,99,7,2020-06-11T19:20:47,2020-06-11T23:07:47
4160,4160,101,1,37,7,2020-06-13T00:53:07,2020-06-13T12:06:11
4161,4161,325,1,15,7,2020-06-11T19:11:45,2020-06-11T23:02:31
4162,4162,5,1,89,7,2020-06-16T09:12:04,2020-06-16T22:40:14
4163,4163,169,1,83,7,2020-06-29T09:49:53,2020-06-30T04:51:51
4164,4164,29,1,29,7,2020-06-11T13:03:20,2020-06-12T00:23:01
4165,4165,18,0,57,7,2020-06-11T05:47:33,2020-06-11T06:16:55
4166,4166,178,1,29,7,2020-06-23T18:15:24,2020-06-24T13:04:19
4167,4167,83,1,32,7,2020-06-19T09:53:54,2020-06-19T23:25:32
4168,4168,479,0,12,7,2020-07-04T23:16:57,2020-07-05T09:57:32
4169,4169,498,0,51,7,2020-06-20T08:02:16,2020-06-21T03:30:08
4170,4170,38,0,11,7,2020-06-13T14:42:46,2020-06-14T06:24:05
4171,4171,103,0,33,7,2020-06-14T05:31:25,2020-06-15T01:38:11
4172,4172,124,1,47,7,2020-07-06T12:21:08,2020-07-07T10:03:32
4173,4173,56,0,49,7,2020-07-01T21:43:08,2020-07-02T16:19:38
4174,4174,399,0,28,7,2020-06-11T01:29:01,2020-06-11T06:10:48
4175,4175,390,1,89,7,2020-07-07T13:10:31,2020-07-07T21:29:01
4176,4176,212,0,84,7,2020-06-08T17:33:52,2020-06-09T15:14:46
4177,4177,478,0,72,7,2020-07-03T03:12:09,2020-07-03T13:35:12
4178,4178,207,1,13,7,2020-06-24T19:11:44,2020-06-24T22:45:06
4179,4179,79,0,30,7,2020-06-09T00:06:34,2020-06-09T00:30:25
4180,4180,255,0,33,7,2020-07-07T19:32:38,2020-07-08T01:07:17
4181,4181,359,1,72,7,2020-06-11T12:37:09,2020-06-11T23:53:06
4182,4182,92,1,5,7,2020-06-20T07:33:12,2020-06-21T02:04:31
4183,4183,193,0,1,7,2020-06-15T21:24:56,2020-06-16T11:34:18
4184,4184,38,0,41,7,2020-06-21T17:11:17,2020-06-22T16:19:20
4185,4185,20,0,8,7,2020-06-11T05:28:09,2020-06-12T01:58:54
4186,4186,146,0,95,7,2020-06-20T08:20:29,2020-06-20T16:13:47
4187,4187,417,0,51,7,2020-06-22T16:43:21,2020-06-23T01:36:32
4188,4188,484,1,92,7,2020-06-10T03:36:41,2020-06-10T17:43:58
4189,4189,429,0,59,7,2020-06-19T23:40:19,2020-06-20T23:27:43
4190,4190,171,1,40,7,2020-06-09T11:21:31,2020-06-10T07:38:34
4191,4191,149,1,49,7,2020-07-05T05:08:23,2020-07-06T04:34:31
4192,4192,432,1,50,7,2020-06-30T23:46:13,2020-07-01T02:52:38
4193,4193,310,1,11,7,2020-07-02T02:36:26,2020-07-02T15:36:00
4194,4194,451,0,56,7,2020-06-17T21:18:24,2020-06-18T17:50:44
4195,4195,69,0,96,7,2020-06-28T10:23:16,2020-06-28T19:03:32
4196,4196,47,0,49,7,2020-07-06T18:02:40,2020-07-07T16:00:29
4197,4197,97,0,32,7,2020-07-02T17:58:00,2020-07-03T13:14:16
4198,4198,172,0,20,7,2020-07-04T20:05:56,2020-07-05T09:51:24
4199,4199,227,1,2,7,2020-06-12T03:14:32,2020-06-12T19:37:33
4200,4200,261,1,95,7,2020-06-24T15:23:21,2020-06-24T18:27:11
4201,4201,67,1,52,7,2020-06-18T17:15:41,2020-06-18T20:55:39
4202,4202,75,0,20,7,2020-06-27T15:16:49,2020-06-27T23:05:26
4203,4203,380,1,5,7,2020-06-15T09:17:39,2020-06-16T05:10:47
4204,4204,449,1,75,7,2020-06-13T02:45:02,2020-06-13T23:19:51
4205,4205,377,0,99,7,2020-06-23T19:36:00,2020-06-23T22:30:02
4206,4206,172,0,34,7,2020-07-03T21:12:11,2020-07-04T00:59:13
4207,4207,464,1,11,7,2020-06-30T16:41:23,2020-07-01T05:16:29
4208,4208,396,0,61,7,2020-06-23T00:16:54,2020-06-23T03:47:12
4209,4209,321,0,87,7,2020-06-23T07:52:38,2020-06-23T10:39:26
4210,4210,462,0,61,7,2020-06-30T07:18:55,2020-06-30T12:21:07
4211,4211,228,0,98,7,2020-07-05T14:54:36,2020-07-06T14:29:24
4212,4212,55,1,23,7,2020-07-04T02:28:27,2020-07-04T12:27:28
4213,4213,381,0,88,7,2020-06-21T23:47:34,2020-06-22T16:05:05
4214,4214,483,0,76,7,2020-07-08T15:22:43,2020-07-09T11:42:11
4215,4215,126,1,46,7,2020-07-07T01:47:37,2020-07-08T01:39:31
4216,4216,122,1,39,7,2020-06-13T07:39:47,2020-06-14T01:54:40
4217,4217,190,1,6,7,2020-07-08T04:07:39,2020-07-08T14:02:25
4218,4218,298,0,91,7,2020-06-30T02:38:58,2020-06-30T15:41:43
4219,4219,105,0,50,7,2020-06-23T07:54:31,2020-06-23T12:54:00
4220,4220,50,0,5,7,2020-06-17T00:26:40,2020-06-17T19:21:13
4221,4221,170,0,64,7,2020-06-24T10:29:51,2020-06-24T20:14:58
4222,4222,82,0,50,7,2020-06-14T07:00:21,2020-06-14T12:01:15
4223,4223,395,1,27,7,2020-06-09T01:01:47,2020-06-09T03:05:15
4224,4224,288,0,82,7,2020-06-18T09:22:55,2020-06-18T11:57:29
4225,4225,45,0,91,7,2020-06-30T00:18:52,2020-06-30T01:24:05
4226,4226,373,1,71,7,2020-07-01T16:43:45,2020-07-02T15:57:17
4227,4227,359,0,57,7,2020-06-22T04:52:11,2020-06-22T21:33:09
4228,4228,313,1,39,7,2020-07-06T11:58:04,2020-07-06T13:41:34
4229,4229,4,0,48,7,2020-06-25T19:57:44,2020-06-26T10:26:10
4230,4230,307,0,51,7,2020-06-09T22:05:46,2020-06-10T08:01:24
4231,4231,356,0,85,7,2020-06-29T23:22:05,2020-06-30T00:29:41
4232,4232,313,0,52,7,2020-06-27T12:07:54,2020-06-27T14:35:40
4233,4233,118,0,43,7,2020-06-26T00:13:03,2020-06-26T21:14:50
4234,4234,164,0,68,7,2020-06-11T00:09:25,2020-06-12T00:04:16
4235,4235,392,1,46,7,2020-06-20T20:44:00,2020-06-21T00:44:37
4236,4236,348,1,18,7,2020-06-29T08:41:16,2020-06-30T02:57:57
4237,4237,98,1,32,7,2020-06-09T14:43:30,2020-06-10T01:20:23
4238,4238,16,0,42,7,2020-06-22T14:02:01,2020-06-23T02:17:41
4239,4239,157,0,46,7,2020-06-11T12:05:18,2020-06-11T23:11:17
4240,4240,236,0,38,7,2020-06-23T13:56:13,2020-06-24T08:01:55
4241,4241,217,0,88,7,2020-06-09T12:50:53,2020-06-10T08:24:37
4242,4242,393,1,61,7,2020-07-05T09:46:51,2020-07-06T00:36:31
4243,4243,283,0,32,7,2020-07-01T13:57:54,2020-07-01T19:21:39
4244,4244,45,0,94,7,2020-06-23T18:13:46,2020-06-23T23:07:41
4245,4245,116,1,83,7,2020-06-12T02:30:04,2020-06-12T23:44:02
4246,4246,13,1,62,7,2020-06-22T03:19:02,2020-06-23T02:00:32
4247,4247,358,0,41,7,2020-06-29T04:02:28,2020-06-29T11:20:14
4248,4248,163,1,26,7,2020-06-27T04:38:06,2020-06-28T01:32:56
4249,4249,337,0,32,7,2020-06-29T20:35:14,2020-06-30T09:39:54
4250,4250,425,0,73,7,2020-06-22T15:08:38,2020-06-23T05:23:40
4251,4251,400,0,30,7,2020-06-25T17:24:38,2020-06-25T19:16:49
4252,4252,177,1,70,7,2020-06-21T05:56:38,2020-06-21T16:43:36
4253,4253,255,1,55,7,2020-06-29T12:26:12,2020-06-29T20:29:09
4254,4254,164,0,38,7,2020-06-09T11:31:25,2020-06-10T06:36:11
4255,4255,99,0,60,7,2020-06-27T14:20:01,2020-06-28T10:38:11
4256,4256,73,0,58,7,2020-06-17T04:03:59,2020-06-17T21:27:30
4257,4257,83,1,45,7,2020-06-30T19:10:23,2020-07-01T01:15:03
4258,4258,1,0,78,7,2020-06-15T07:30:55,2020-06-15T09:12:55
4259,4259,191,1,78,7,2020-06-28T15:48:01,2020-06-29T08:09:16
4260,4260,158,0,56,7,2020-06-20T15:28:42,2020-06-20T19:26:46
4261,4261,389,1,71,7,2020-06-23T03:11:46,2020-06-23T18:12:04
4262,4262,273,0,81,7,2020-06-09T03:42:30,2020-06-09T14:58:50
4263,4263,356,0,26,7,2020-06-29T02:23:59,2020-06-29T16:34:45
4264,4264,60,1,11,7,2020-06-27T17:42:03,2020-06-28T04:27:48
4265,4265,444,0,3,7,2020-06-25T19:00:18,2020-06-25T20:44:46
4266,4266,421,0,16,7,2020-07-01T04:43:06,2020-07-01T13:30:31
4267,4267,494,1,22,7,2020-06-29T00:52:46,2020-06-29T14:02:00
4268,4268,200,1,23,7,2020-07-01T18:53:06,2020-07-02T08:00:24
4269,4269,399,0,29,7,2020-06-12T03:21:03,2020-06-12T06:55:48
4270,4270,393,1,86,7,2020-06-18T11:28:00,2020-06-19T08:10:34
4271,4271,156,1,52,7,2020-06-12T17:25:48,2020-06-13T07:47:02
4272,4272,236,1,78,7,2020-06-13T11:24:34,2020-06-13T17:20:07
4273,4273,97,0,97,7,2020-07-07T23:14:03,2020-07-08T03:43:14
4274,4274,430,0,16,7,2020-06-30T06:58:29,2020-06-30T07:59:12
4275,4275,292,1,76,7,2020-06-24T17:07:42,2020-06-25T11:15:08
4276,4276,173,0,53,7,2020-06-16T12:59:15,2020-06-16T22:21:25
4277,4277,384,1,57,7,2020-07-03T22:32:19,2020-07-04T04:22:53
4278,4278,372,1,74,7,2020-07-06T14:52:04,2020-07-06T19:25:23
4279,4279,277,1,91,7,2020-07-04T03:07:26,2020-07-04T23:48:15
4280,4280,128,1,42,7,2020-07-07T13:06:27,2020-07-08T05:51:09
4281,4281,7,0,91,7,2020-06-19T04:06:35,2020-06-19T23:36:53
4282,4282,169,1,94,7,2020-06-12T12:59:15,2020-06-13T04:07:50
4283,4283,8,0,47,7,2020-06-14T17:02:32,2020-06-15T15:01:36
4284,4284,30,0,92,7,2020-06-23T16:43:46,2020-06-24T11:05:35
4285,4285,143,1,5,7,2020-06-25T21:51:55,2020-06-26T01:04:26
4286,4286,79,1,38,7,2020-06-30T07:29:14,2020-06-30T07:33:31
4287,4287,47,1,15,7,2020-06-27T19:44:27,2020-06-28T10:52:03
4288,4288,31,1,61,7,2020-07-06T22:59:02,2020-07-07T15:56:12
4289,4289,267,0,10,7,2020-06-12T01:02:59,2020-06-12T13:16:34
4290,4290,184,0,99,7,2020-07-06T19:28:30,2020-07-07T10:29:36
4291,4291,13,1,98,7,2020-06-10T22:56:25,2020-06-11T02:11:28
4292,4292,354,0,32,7,2020-07-05T14:12:55,2020-07-06T13:02:53
4293,4293,376,0,69,7,2020-06-19T22:00:38,2020-06-19T22:51:55
4294,4294,359,0,89,7,2020-06-09T02:45:05,2020-06-09T05:42:25
4295,4295,31,1,70,7,2020-06-23T15:24:34,2020-06-24T10:58:21
4296,4296,407,1,15,7,2020-06-20T20:02:17,2020-06-21T17:55:39
4297,4297,199,1,77,7,2020-06-29T13:54:18,2020-06-30T02:35:26
4298,4298,118,1,8,7,2020-06-26T05:22:52,2020-06-26T19:44:43
4299,4299,192,1,96,7,2020-06-28T18:16:23,2020-06-28T23:31:06
4300,4300,165,1,90,7,2020-06-10T14:10:14,2020-06-11T03:58:58
4301,4301,226,0,70,7,2020-07-01T01:30:58,2020-07-01T07:17:56
4302,4302,399,0,9,7,2020-06-12T09:48:55,2020-06-12T21:10:29
4303,4303,455,1,86,7,2020-07-08T12:40:24,2020-07-09T09:47:22
4304,4304,37,1,87,7,2020-07-02T22:38:20,2020-07-03T12:55:34
4305,4305,391,1,99,7,2020-06-14T18:52:58,2020-06-14T22:39:05
4306,4306,332,1,2,7,2020-06-24T03:58:35,2020-06-24T17:24:16
4307,4307,498,0,38,7,2020-06-13T05:23:42,2020-06-13T21:03:21
4308,4308,261,0,56,7,2020-06-21T18:31:59,2020-06-21T21:19:14
4309,4309,385,1,35,7,2020-07-02T11:42:56,2020-07-02T18:12:08
4310,4310,308,1,58,7,2020-06-13T13:11:32,2020-06-13T14:29:55
4311,4311,409,0,61,7,2020-06-26T22:14:04,2020-06-27T18:47:44
4312,4312,279,1,55,7,2020-06-09T22:49:53,2020-06-10T08:09:15
4313,4313,455,0,27,7,2020-07-05T08:36:12,2020-07-05T14:53:51
4314,4314,305,1,63,7,2020-07-02T12:04:09,2020-07-03T10:11:12
4315,4315,77,0,94,7,2020-06-27T00:46:19,2020-06-27T03:55:18
4316,4316,494,1,30,7,2020-06-18T10:53:59,2020-06-18T15:51:40
4317,4317,112,1,65,7,2020-07-06T04:46:51,2020-07-06T14:58:28
4318,4318,355,1,85,7,2020-07-01T20:21:11,2020-07-02T09:34:56
4319,4319,445,0,30,7,2020-06-27T09:52:04,2020-06-27T19:05:11
4320,4320,374,1,55,7,2020-06-22T04:06:05,2020-06-22T12:15:29
4321,4321,434,0,14,7,2020-06-17T11:45:13,2020-06-17T23:39:41
4322,4322,342,0,81,7,2020-06-17T19:32:54,2020-06-18T11:54:44
4323,4323,155,0,73,7,2020-06-17T08:35:41,2020-06-17T23:59:29
4324,4324,10,0,74,7,2020-06-24T09:32:39,2020-06-24T19:24:42
4325,4325,157,0,64,7,2020-06-09T05:21:10,2020-06-09T13:00:14
4326,4326,407,1,59,7,2020-07-01T07:30:50,2020-07-01T14:51:29
4327,4327,333,1,93,7,2020-06-22T08:28:20,2020-06-23T06:17:56
4328,4328,405,0,11,7,2020-06-21T18:19:32,2020-06-21T21:29:58
4329,4329,383,0,26,7,2020-07-04T05:48:37,2020-07-05T02:33:48
4330,4330,171,1,75,7,2020-07-05T16:28:22,2020-07-06T08:54:29
4331,4331,14,1,19,7,2020-06-12T19:45:41,2020-06-13T04:54:55
4332,4332,105,1,32,7,2020-06-17T19:43:26,2020-06-18T05:16:16
4333,4333,171,0,89,7,2020-06-27T14:13:23,2020-06-27T19:39:03
4334,4334,259,0,101,7,2020-06-24T07:50:01,2020-06-24T23:24:50
4335,4335,367,1,56,7,2020-06-20T17:13:51,2020-06-21T04:05:05
4336,4336,110,1,52,7,2020-06-20T15:37:02,2020-06-21T03:46:08
4337,4337,302,0,5,7,2020-07-02T02:17:51,2020-07-02T17:11:32
4338,4338,198,0,35,7,2020-06-20T08:55:41,2020-06-20T10:50:38
4339,4339,500,1,98,7,2020-06-27T17:12:16,2020-06-27T17:54:27
4340,4340,459,1,21,7,2020-06-10T13:59:55,2020-06-11T06:30:27
4341,4341,358,1,27,7,2020-07-01T22:32:10,2020-07-02T06:13:52
4342,4342,156,0,87,7,2020-07-05T16:14:08,2020-07-06T12:01:18
4343,4343,221,1,31,7,2020-06-20T07:50:41,2020-06-20T21:34:13
4344,4344,402,1,63,7,2020-07-02T14:47:41,2020-07-02T19:21:45
4345,4345,206,0,94,7,2020-07-05T14:03:12,2020-07-06T06:30:15
4346,4346,285,1,66,7,2020-06-18T08:52:13,2020-06-18T16:56:11
4347,4347,138,0,14,7,2020-06-14T22:31:37,2020-06-15T01:44:17
4348,4348,170,1,75,7,2020-07-08T03:16:31,2020-07-08T12:57:57
4349,4349,193,0,25,7,2020-06-25T16:59:02,2020-06-25T20:26:35
4350,4350,445,0,64,7,2020-06-09T15:04:33,2020-06-10T15:00:15
4351,4351,497,0,76,7,2020-06-20T03:48:44,2020-06-20T14:14:36
4352,4352,36,0,40,7,2020-06-10T08:11:03,2020-06-11T05:27:08
4353,4353,252,1,49,7,2020-06-29T03:57:56,2020-06-29T05:22:59
4354,4354,40,1,80,7,2020-06-26T17:10:21,2020-06-27T03:27:47
4355,4355,53,0,87,7,2020-06-19T08:54:54,2020-06-20T00:22:08
4356,4356,91,0,98,7,2020-06-16T03:18:01,2020-06-16T19:56:27
4357,4357,216,0,4,7,2020-06-25T06:27:18,2020-06-26T03:40:13
4358,4358,404,0,84,7,2020-06-28T22:52:29,2020-06-29T00:52:37
4359,4359,218,1,72,7,2020-06-12T12:43:17,2020-06-12T15:41:53
4360,4360,34,1,51,7,2020-07-06T08:28:49,2020-07-06T11:11:50
4361,4361,461,0,15,7,2020-06-24T16:39:19,2020-06-25T14:47:50
4362,4362,233,1,69,7,2020-06-13T01:05:46,2020-06-13T02:31:08
4363,4363,9,1,58,7,2020-07-02T15:18:09,2020-07-03T11:40:25
4364,4364,136,0,64,7,2020-06-17T19:19:01,2020-06-18T13:27:15
4365,4365,476,0,60,7,2020-06-10T10:36:54,2020-06-10T17:36:02
4366,4366,447,0,58,7,2020-07-08T02:19:53,2020-07-08T11:42:25
4367,4367,163,0,92,7,2020-06-18T05:31:28,2020-06-18T19:41:07
4368,4368,70,1,5,7,2020-06-10T03:22:52,2020-06-11T02:25:26
4369,4369,202,0,40,7,2020-06-20T04:34:08,2020-06-20T13:59:25
4370,4370,103,0,59,7,2020-06-10T17:24:14,2020-06-10T17:57:28
4371,4371,30,0,29,7,2020-06-14T10:44:52,2020-06-14T16:40:18
4372,4372,330,0,74,7,2020-06-24T09:36:29,2020-06-25T01:04:38
4373,4373,373,1,23,7,2020-06-19T04:52:48,2020-06-19T12:35:50
4374,4374,485,1,81,7,2020-06-08T21:50:24,2020-06-09T05:07:12
4375,4375,33,1,74,7,2020-06-19T22:45:43,2020-06-20T19:53:42
4376,4376,147,1,8,7,2020-07-02T21:42:58,2020-07-02T22:49:11
4377,4377,226,1,42,7,2020-07-03T17:57:03,2020-07-03T21:08:33
4378,4378,401,0,13,7,2020-06-09T14:20:00,2020-06-09T16:27:09
4379,4379,165,0,31,7,2020-06-16T23:59:52,2020-06-17T02:43:20
4380,4380,485,0,42,7,2020-06-24T10:38:24,2020-06-24T17:13:41
4381,4381,248,0,21,7,2020-06-25T14:15:23,2020-06-26T10:15:47
4382,4382,404,0,82,7,2020-07-07T14:43:33,2020-07-08T02:53:54
4383,4383,108,0,37,7,2020-06-10T13:42:29,2020-06-11T02:54:58
